text,label
"Hey, what’s for dinner tonight? I’m thinking of making pasta. Sounds delicious. Let me know if you need help. Sure, thanks!",0

"Hi, have you spoken to mom today? Yes, she’s doing fine. That’s good to hear. Let’s visit her this weekend. Sounds like a plan!",0

"Hey, did you watch the new movie that came out? Yes, it was amazing! What about you? I haven’t seen it yet. You should! It’s worth it.",0

"Hi, can you help me with my math homework? Sure, what do you need help with? I don’t understand quadratic equations. Let’s go through it together.",0

"Hey, how was your day? Pretty good, just busy with work. What about you? Same here. Let’s catch up over coffee soon. Sounds great!",0

"Hi, did you finish the project for class? Almost done. What about you? I’m still working on it. Let me know if you need help. Will do, thanks!",0

"Hey, are you free this weekend? Yes, why? Let’s go hiking! Sounds fun. Count me in.",0

"Hi, how’s your dog doing? He’s much better now. Thanks for asking. That’s great to hear. Let me know if you need anything. Will do, thanks!",0

"Hey, what are you doing tonight? Nothing much. Why? Want to hang out? Sure, let’s meet at 7 PM. Great, see you then!",0

"Hi, did you hear about the new café that opened nearby? Yes, I heard it’s really good. Want to check it out this weekend? Sure, let’s do it!",0

"Hey, how’s your project coming along? Slowly, but I’m getting there. Let me know if you need any help. Thanks, I will!",0

"Hi, are you coming to the picnic tomorrow? Yes, I’ll be there. Great! It starts at 11 AM. Got it. See you then!",0

"Hey, did you hear about the new phone launch? Yes, it looks amazing! Are you planning to buy it? Maybe. Depends on the price.",0

"Hello, this is Daniel from Prime Investments. I wanted to personally offer you an exclusive opportunity to double your money in just three months. Double my money? How? We have a partnership with top hedge funds and real estate firms in Dubai. With just an initial investment of $5,000, we guarantee a 200% return within 90 days. That sounds too good to be true. I assure you, it’s completely legitimate. We’ve already helped hundreds of clients achieve financial freedom. You can start small and grow your portfolio. All I need is your bank account details or a quick transfer to get started. Uh… okay, let me think about it. Don’t wait too long; this offer is only valid for today.",1

"Hi, this is Sarah from Global Wealth Ventures. We’re inviting a select group of individuals to participate in a groundbreaking investment project. What kind of project? It’s a cryptocurrency platform backed by some of the biggest names in Silicon Valley. With just a $10,000 investment, you’ll see returns of up to $50,000 in six months. That sounds like a lot of money. It is, and you’ll be among the early investors, which means you get the highest returns. Can I get more details? Sure, I’ll send you a link to our secure payment portal. Once you transfer the funds, you’ll receive your portfolio access. Think about it; this is a once-in-a-lifetime opportunity!",1

"Good afternoon, this is Alex from Elite Investment Partners. We’re offering a unique opportunity to invest in luxury properties in Europe. Luxury properties? Yes, with an initial investment of $20,000, you’ll own a share in a high-end resort. The projected return is 25% annually, and you’ll get full access to our exclusive investor club. That sounds interesting. It’s risk-free, and we handle everything for you. All I need is your bank details or a credit card to reserve your spot. Okay, let me think about it. Remember, this is a limited-time offer, and spots are filling fast!",1

"Hi, this is James from Future Growth Investments. Did you hear about the booming renewable energy sector? No, what’s that? It’s the hottest market right now. We’re offering a special investment plan where you can earn 30% returns annually by investing just $15,000. That’s a lot of money. It is, but the returns are guaranteed because we’re working directly with government-backed projects. All we need is your bank transfer to lock in your spot. Are you ready to invest? Uh… I need to think about it. Don’t think too long; this offer closes in 48 hours.",1

"Hello, this is Emily from WealthRise Solutions. We’re launching a new gold investment program. Gold? Yes, gold prices are on the rise, and our program allows you to invest as little as $5,000 for a 50% return within six months. That’s a great deal. It is, and it’s completely safe. We’ve partnered with reputable financial institutions to back this program. If you’re ready, I’ll send you the payment details now. Okay, send them to me. Perfect! You’ll be part of an exclusive network of investors.",1

"Hi, this is Robert from SecureInvest Capital. We’re offering an exclusive chance to invest in a tech startup that’s projected to grow 300% in the next year. Wow, that’s impressive. It is! For just $8,000, you can be part of this life-changing opportunity. We’ve already helped dozens of investors triple their portfolios. How do I get started? I’ll send you our payment details, and you can transfer the funds directly. Once we receive it, you’ll get all the documentation. Let me think about it. Don’t wait too long; this startup is closing its funding round soon!",1

"Good morning, this is Kevin from Platinum Investments. We’re offering a high-yield bond that pays out 20% annually. That sounds high. It is, but it’s backed by government infrastructure projects. The minimum investment is $10,000, and it’s completely secure. Can I get more details? Sure, I’ll send you the brochure, but spots are filling fast. All I need is your account information to reserve your place. Okay, I’ll think about it. Don’t miss out; this opportunity won’t last.",1

"Hi, this is Laura from WealthTrack Advisors. Have you considered earning passive income through real estate? I’ve thought about it. Well, we have an opportunity to invest in a new housing project in Las Vegas. With just $15,000, you’ll earn 30% annually from rental income alone. That sounds interesting. It’s completely safe, and we handle everything for you. Are you ready to make a deposit? I’ll think about it. Don’t wait long; this is a limited-time offer.",1

"Hello, this is David from NextGen Investments. We’ve developed an AI-powered trading platform that guarantees 40% returns monthly. 40%? That’s huge! Yes, with just a $5,000 initial deposit, the platform will trade on your behalf and grow your money. Can I see how it works? We’ll provide access once you sign up and transfer the funds. Are you ready to join? Uh… I’ll think about it. Don’t take too long. This is a revolutionary opportunity!",1

"Hi, this is Jenny from CryptoWealth Partners. Have you thought about investing in cryptocurrency? A little, but I’m not sure. Well, we’re offering a managed service where our experts handle everything for you. With just $10,000, you’ll see returns of $50,000 in six months. That sounds risky. Not at all. We’ve helped hundreds of clients achieve financial freedom. Let me know when you’re ready to invest. Okay, I’ll think about it. Don’t take too long. Crypto prices are skyrocketing!",1

"Hey, how are you doing today? I’m good, just a bit tired from work. How about you? Same here. Work has been crazy busy, but I can’t complain. At least it’s the weekend now! That’s true. Any plans for the weekend? Not really. Maybe just relax and watch some movies. Sounds like a good plan. Let me know if you want to hang out.",0
